Date,Open,High,Low,Close,Volume,date,ticker,daily_return,return_direction,intraday_range,gap_pct,volume_change,rsi_14,macd,macd_signal,macd_histogram,bb_pct_b,bb_width,atr_14,distance_52w_high,distance_52w_low,volume_zscore,stoch_k,stoch_d,williams_r,obv_slope,ema_cross,adx_14,cci_20,mfi_14,roc_10,vwap_distance,keltner_pos,return_5d,return_20d,VIX_close,article_count,avg_overall_sentiment,avg_ticker_sentiment,min_sentiment,max_sentiment,sentiment_std,sentiment_range,pct_positive,pct_negative,n_pre_market,n_market_hours,n_after_hours,n_overnight,sentiment_rolling_3d,sentiment_rolling_5d
2025-06-12,139.9615239485203,140.63953529547732,138.92512356281972,140.41676330566406,6999400,2025-06-12,CVX,0.13123630892251104,1,1.2249164515300495,-0.19339501410590604,-24.38558017436019,73.02561711994952,1.0637660161759754,0.057227961197234,1.0065380549787415,1.026597155807474,0.08278819099328781,2.6151986406775256,-13.153535106224478,11.129800254919875,-0.7726602936587033,97.935406348378,93.56842670926505,-2.0645936516220003,1.0468955970720517,1.1833754977304074,23.54276695010893,181.15464393816413,70.33106328465644,5.1192793037308615,4.467490724538805,0.9787828442131269,1.0,1.0,18.020000457763672,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-06-13,142.46050605920323,142.96417801246324,140.00027422483112,141.32725524902344,14148000,2025-06-13,CVX,0.6484211157733233,1,2.0805090966056174,1.4554834518513102,102.13161128096692,72.62189198913457,1.3832905659194807,0.32244048214168336,1.0608500837777974,1.0159880408693909,0.0936837228033276,2.638030937231229,-12.590404289550571,11.850389345689493,2.7970873061629065,86.35997289056323,93.76660326999956,-13.640027109436769,1.1371506616814782,1.4013211666818988,28.474362778218286,183.47932778748,72.24783645959212,6.737404510479639,4.721594662464752,1.0075027914284527,1.0,1.0,20.81999969482422,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-06-16,141.1528856766154,142.25707979063503,139.2253973606514,141.44346618652344,10105100,2025-06-16,CVX,0.08222825618118268,1,2.1478005323456686,-0.12338000345424845,-28.57577042691547,70.98252437203513,1.627136705992939,0.5833797269119345,1.0437569790810044,0.9564340975274941,0.10314786534544497,2.7466510402426842,-12.518528903262846,11.942361970380317,0.7341399356587955,87.32832666590087,90.54123530161401,-12.671673334099124,1.187543588837538,1.5475909371652723,32.31629626682598,144.09765758692458,64.37101148305052,5.941661472237292,4.565738507925942,0.950580843261236,0.0,1.0,19.11000061035156,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-06-17,142.70264765976103,145.2694103055945,141.89871460212234,144.17491149902344,11330300,2025-06-17,CVX,1.931121589524687,1,2.3620414608625557,0.8902365780382457,12.12457076129876,81.21649498761565,2.0175344565519993,0.8702106728399475,1.1473237837120518,1.0339760609025066,0.11864029359710236,2.803384023544985,-10.82915532807996,14.1041050902142,1.2002111784905867,92.34943025127019,88.67924326924476,-7.650569748729808,1.2456655344887355,1.802527089719704,35.94652541950713,168.73667151279835,70.96475425979162,6.66428923640463,6.111699736161184,1.119804381711143,0.0,1.0,21.600000381469727,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-06-18,144.74636909049636,145.45343700595816,143.0610139431571,143.53562927246094,9841900,2025-06-18,CVX,-0.44340740002245527,0,1.6528380489498247,0.39636410075187856,-13.136457110579592,76.60446252095579,2.249412921605483,1.1460511225930547,1.1033617990124283,0.9274324722042244,0.12755918020343848,2.8414357227789457,-11.224545452017786,13.598159044514787,0.4318608489018459,86.76473537761602,88.81416409826234,-13.235264622383974,0.81465290187362,1.9367011328738706,40.54836705117394,143.93961413175248,71.62627716342229,7.876537441901732,5.223695386360764,1.0023760399639878,0.0,1.0,20.13999938964844,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-06-20,143.85527206495007,145.19191882700184,143.2547350412938,144.85292053222656,23705900,2025-06-20,CVX,0.9177451385712132,1,1.3466199451024727,0.22269229884545552,140.8671089931822,82.99945060857843,2.5105328118525847,1.4189474604449608,1.091585351407624,0.9381188290068607,0.13450637569459306,2.793005662415518,-10.409813033659173,14.640700626652228,3.6027025173518523,95.48770318725272,91.5339562720463,-4.512296812747273,0.7445109677366041,2.074311620466465,46.457072988031975,129.78060424516588,82.6607181389204,9.24033220377054,5.264300661420947,1.069092477979012,0.0,1.0,20.6200008392334,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-06-23,147.34219404271673,147.37125061714534,141.72437288660473,142.24740600585938,10540600,2025-06-23,CVX,-1.7987310968904602,0,3.8324919533256674,1.718483480584264,-55.53596362087075,71.45571242492329,2.4786565492664465,1.630889278209258,0.8477672710571884,0.7692874615228021,0.13235023880337682,3.0399949803471236,-12.02129958638505,12.578622694787537,0.19910932777477555,65.98074474757826,82.74439443748233,-34.01925525242174,0.4420744569736336,1.9890384381917148,50.73905328516797,104.71664753245406,75.39912095248165,4.742870413825484,2.8896085064550214,0.7791968544155522,0.0,1.0,19.82999992370605,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-06-24,140.00026307425196,141.79216395436643,138.6636163371751,139.04136657714844,10778400,2025-06-24,CVX,-2.253847376716922,0,2.234672670244932,-1.5797426432611716,2.256038555679951,58.84173116312305,2.1696830381206667,1.73864803019154,0.43103500792912675,0.5767819176211585,0.1276679385206179,3.0199319620848337,-14.004205217726954,10.041272360437022,0.2146972340538643,44.336617077980335,68.60168833760378,-55.663382922019665,-0.017528921414229928,1.6546436084233112,53.98340419504952,35.64998879748978,68.38094109085796,1.98210162334842,0.33639415320020105,0.5141551028298355,1.0,1.0,17.479999542236328,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-06-25,138.90576902366007,139.6709501277088,138.0340274390483,138.73141479492188,7386100,2025-06-25,CVX,-0.22292055224772955,0,1.1784411116731222,-0.09752317373342938,-31.473131448081347,64.11364707364325,1.878158543477042,1.7665501328486404,0.11160841062840166,0.5453904118840991,0.12428842500036,2.9085438503515735,-14.195907518365416,9.795967748390714,-0.6508540839684407,42.2654040024324,50.86092194266366,-57.734595997567595,-0.31617369795938993,1.3266463658614756,56.97967553097571,14.441464856929198,68.87336098226606,-0.08370772125427806,-0.0604338256193203,0.4891932592921681,1.0,1.0,16.760000228881836,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-06-26,139.18666374245086,140.52332539635574,138.89608319427057,139.90342712402344,7415700,2025-06-26,CVX,0.8448067302089246,1,1.1691078429009534,0.32815130459236835,0.4007527653294707,67.53489408128678,1.7218465064797215,1.7576094075748567,-0.03576290109513525,0.595302834704246,0.11697824696909047,2.926533356856741,-13.471028770285876,10.72353147342714,-0.6536181998524482,45.1636670909125,43.921896057108405,-54.8363329090875,-0.6115859745602517,1.1437914126766922,60.7553127046847,26.906621265855893,73.28431569397026,-0.23482387719563347,0.6001381740386313,0.5808668930239383,1.0,1.0,16.59000015258789,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-06-27,140.00995825239727,140.1261845477499,138.0921504813839,139.27381896972656,9213500,2025-06-27,CVX,-0.4500305440972019,0,1.4527781393229313,0.07614618924194898,24.243159782623348,59.50095407560025,1.5295324765068017,1.711994021361246,-0.1824615448544442,0.540374213683118,0.11221077352544906,2.8151428736549207,-13.86043557031267,10.22524176229364,-0.2101767811810329,32.905224179683565,40.11143175767615,-67.09477582031643,-0.39835028364796893,0.9532883291945219,63.04551096807294,10.392139413437341,67.64799001239683,-0.8139657324599425,-0.02018903386247253,0.5254726952257444,1.0,1.0,16.31999969482422,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-06-30,138.5473750807455,139.57409488145575,137.92747687289466,138.6926727294922,6980300,2025-06-30,CVX,-0.4172688338220265,0,1.1884873369859528,-0.5215940040668884,-24.238345905464808,56.43196505370291,1.3150692774323431,1.6326090725754656,-0.31753979514312247,0.4814457619789003,0.10368537674839239,2.7632550759046746,-14.219869126267797,9.76530618141461,-0.7194640862223654,12.500083451130973,30.189658240575678,-87.49991654886902,-0.35105196157852214,0.7512621687073175,63.19866731246291,-6.320988502923997,62.9949042556221,-1.8641715746117282,-0.7589414301196058,0.47590887505946367,1.0,1.0,16.729999542236328,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-01,138.83795430565732,141.67593615390686,138.03402128460476,140.9979248046875,8508200,2025-07-01,CVX,1.6621296783944084,1,2.6231406876568326,0.10475072208644444,21.88874403678924,55.94218763045354,1.3159507624758078,1.5692774105555343,-0.2533266480797265,0.6227310639259499,0.09728046883279029,2.734198341254605,-12.794092112849933,11.58974791203639,-0.3103469907471908,32.512934076402615,25.972747235739046,-67.48706592359738,-0.1726411770501639,0.7565186079623362,62.370268078304626,23.728178937770632,62.684172193087406,-0.3149960856080769,0.6586941538982962,0.668676912382541,1.0,1.0,16.829999923706055,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-02,142.39269426011495,143.3612861897847,140.90106919142113,143.3322296142578,8228700,2025-07-02,CVX,1.6555596919627158,1,1.7277691184558792,0.9892127542724524,-3.2850661714581175,58.138344117470304,1.487857144256509,1.5529933572957293,-0.06513621303922035,0.7677376433664184,0.09594183906590269,2.7362738249832512,-11.350346252860138,13.437182798830877,-0.3723578186067162,57.23085799946808,34.08129184233388,-42.76914200053193,0.027077684811853023,0.9208803197268368,60.90561091896183,78.70452922388252,62.46696444118103,-0.5844857999245834,2.0612183278974303,0.8454589231993096,1.0,1.0,16.639999389648438,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-03,143.19662366907048,144.30081784944207,142.73170369300337,143.70997619628906,5173300,2025-07-03,CVX,0.2635461564003183,1,1.0957759451542288,-0.09460952749586414,-37.131017050080814,58.55989275543957,1.6357196249104504,1.5695386108186735,0.0661810140917769,0.7799049254928253,0.08747566549857295,2.7258954266819018,-11.116713497747362,13.736142134025995,-1.0882432650165388,61.230811749537736,50.32486794180281,-38.76918825046226,0.4917359296577858,1.058593904391952,58.264331612358816,98.2756527139924,62.02946987132255,0.12146595567374963,2.055398623288466,0.8450928986537644,1.0,1.0,16.3799991607666,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-07,142.7704315185547,143.51625137474534,141.00760205246786,142.7704315185547,9460900,2025-07-07,CVX,-0.6537783267398733,0,1.7571210618295634,-0.6537783267398776,82.87939999613401,53.745523034689455,1.6579761853196544,1.5872261257188698,0.07075005960078462,0.6968438896667392,0.0716850707091554,2.7072147378382647,-11.697813160993203,12.992559887083669,-0.044013769399784713,51.281985113296436,56.581218287434076,-48.71801488670357,0.3976442800596974,1.076982292786827,53.97509557411564,55.971311358287515,53.92416699133706,-1.4376575950421189,1.1459776669430544,0.7358814889906815,1.0,1.0,17.790000915527344,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-08,142.6929553571868,148.42701721191406,142.63482743262855,148.42701721191406,14082100,2025-07-08,CVX,3.9620148466275706,1,4.059198132652441,-0.054266251452643716,48.84524728091408,64.07649040271446,2.107756951089783,1.6913322907930526,0.41642466029673053,1.1310476252285635,0.07857635802457513,2.9043938342169713,-8.199267408534942,17.469341885394467,1.035272167167159,100.0,70.83759895427805,-0.0,0.31734031588345263,1.4408411564172947,51.997048945378886,164.68418761787785,62.380446711615186,4.344269874278162,4.730864308396026,1.1394554053499013,0.0,0.0,16.809999465942383,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-09,148.1364391015312,149.12440692145196,147.69088034994698,148.21392822265625,9495900,2025-07-09,CVX,-0.14356482617553512,0,0.9677069195125312,-0.19577171046157002,-32.56758580041329,59.061223791185284,2.419130714859591,1.8368919756063604,0.5822387392532307,1.0345265796963155,0.08174805293366878,2.7335068665336797,-8.331060970707744,17.300697228907154,-0.1620099544235648,91.86849703581896,81.05016071637179,-8.131502964181033,0.05154166203686495,1.6958919616019519,49.27205310804048,190.04589627486283,61.967972973017716,6.597001936411728,4.214835659758022,1.0970910762706851,0.0,0.0,15.9399995803833,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-10,147.99114307559728,150.40294211604734,146.91600552497962,149.3278045654297,8395100,2025-07-10,CVX,0.751532839140534,1,2.356179240595844,-0.15031323285912065,-11.592371444518157,62.72336511750132,2.7243723096599126,2.014388042417071,0.7099842672428416,1.0260764929277777,0.09062244549663788,2.8116864042670113,-7.642138790610903,18.1822504891232,-0.42495000737638844,91.38198432152454,94.4168271191145,-8.618015678475457,0.11566501414352129,1.9166238436122633,46.76575483145236,175.4715627987949,61.64841408949343,7.638060771002597,4.67353882843287,1.1148116923841642,0.0,0.0,15.779999732971191,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-11,149.4440237931324,150.9937766002345,148.7466512874284,150.43199157714844,8333200,2025-07-11,CVX,0.7394383215718836,1,1.5036568581134324,0.07782825712929553,-0.7373348739145413,62.37107193174543,3.020558023789789,2.215622038691615,0.8049359850981741,1.0092457027278616,0.10144130155032227,2.833825084774016,-6.9592093718445085,19.05613533853585,-0.4273000360117016,95.70050408448397,92.98366181394249,-4.299495915516039,0.41502758808850154,2.1165241073812164,43.73420638500898,173.7893179045294,56.95585790349142,7.52559438289635,5.117696906052465,1.1400466309464155,0.0,0.0,16.399999618530273,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-14,150.03487113343084,150.03487113343084,146.39297111068112,146.88694763183594,10706300,2025-07-14,CVX,-2.3565758241619994,0,2.427369047766812,-0.2639866956184885,28.477655642490273,59.876245261752636,2.9353945161596187,2.3595765341852157,0.5758179819744029,0.7398788547711962,0.10237770244537991,2.7189781373402093,-9.151786150396807,16.250487235966318,0.13363300944349596,68.56930382665676,85.2172640775551,-31.430696173343232,0.09596746300216508,2.0242779431233973,39.127821031775966,105.28086785313667,56.74327417671698,5.466302797199973,2.38874969829798,0.8086394985354036,0.0,1.0,17.200000762939453,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-15,146.8385296703238,147.5262216039968,145.53092476725513,145.9571075439453,7346300,2025-07-15,CVX,-0.6330311187493831,0,1.3588373849979445,-0.032962739230922244,-31.38339108749054,66.30133754195555,2.7610439032710588,2.4398700080023845,0.32117389526867424,0.6602911224919412,0.10250877562144699,2.6055143636300238,-9.726883614892778,15.514585476064877,-0.6619354512552728,61.4529808638134,75.24092959165138,-38.54701913618659,-0.05097453252789737,1.8257342858094863,37.72556190205497,65.28230109518815,58.15266161367725,5.237792791420026,1.5614590713991674,0.7106842295224125,0.0,1.0,17.3799991607666,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-16,146.02491740375555,146.72230479175397,144.5332923002558,145.2113037109375,7923400,2025-07-16,CVX,-0.5109746593075393,0,1.4990677826891734,0.04645875829638719,7.855655227801761,64.9664558202218,2.5334852095911344,2.4585930483201346,0.07489216127099985,0.5973476997638316,0.1018266788733341,2.644949349546999,-10.18815636378788,14.924335216478038,-0.47763307244153175,55.74513818018586,61.922474290218666,-44.25486181981414,-0.5474905579326454,1.591152557253124,36.507681360718365,41.39242515463221,57.72963233467539,2.988255970494902,0.8921275196142577,0.6239974547176815,1.0,1.0,17.15999984741211,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-17,144.47516736386297,147.0709864900446,143.9327582795587,146.6254425048828,8359600,2025-07-17,CVX,0.9738489758072344,1,2.1721575186566247,-0.506941490271248,5.505212408814408,65.35396077217666,2.439135650132812,2.45470156868267,-0.015565918549858004,0.6828517034755288,0.10324969872737721,2.7411148930507148,-9.313524644383023,16.043524677936993,-0.3247052412861284,66.56793287688471,61.25535064029466,-33.43206712311529,-0.5264093260522201,1.4766556885762159,34.30339073420715,46.40442608318884,58.166328672702804,2.2976080812304733,1.8084865799602958,0.7249437864877991,1.0,1.0,16.520000457763672,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-18,150.1511127019564,151.013158857141,141.92776257609933,145.3275146484375,45782600,2025-07-18,CVX,-0.8851996176598709,0,6.050835133720126,2.4045418972605557,447.66496004593523,63.41777862855141,2.2338802329474845,2.410537301535633,-0.17665706858814856,0.5891783858863457,0.10352218581012722,3.244783622670407,-10.116280977500153,15.01630784116886,3.8457873688999027,56.55064661094189,59.62123922267082,-43.44935338905811,-0.9213501591854133,1.2925722772209105,34.2333384689429,47.221126087295175,73.49784105520062,1.1255575256230665,0.6167209463742548,0.5814520697845862,1.0,1.0,16.40999984741211,1,-0.0331,-0.0331,-0.0331,-0.0331,0.0,0.0,0.0,0.0,1,0,0,0,-0.011033333333333332,-0.006619999999999999
2025-07-21,146.45108454888867,146.9063239000828,144.446107107695,144.97882080078125,17982200,2025-07-21,CVX,-0.23993656569423205,0,1.6798897734120373,0.7731295090053707,-60.72263261588464,64.07806670361867,2.0197942261322908,2.3323886864549648,-0.312594460322674,0.5653363163773103,0.10356282096790038,3.3028978215151716,-10.331944886040999,14.74034166214645,0.7984754541471707,53.507403534050134,58.87532767395891,-46.492596465949866,-1.4775850051600152,1.1020701504299535,34.695576379468704,31.455914193499954,68.609112488509,1.5468113801558214,0.31841157223530586,0.5485186746797844,1.0,1.0,16.649999618530273,0,,,,,,,,,0,0,0,0,-0.011033333333333332,-0.006619999999999999
2025-07-22,144.57201418791792,146.19925618102536,143.8165137273983,145.3275146484375,26196500,2025-07-22,CVX,0.24051364587618362,1,1.648135337265149,-0.28059726973661697,45.680172615141636,60.62764151635961,1.8568614596242412,2.23728324108882,-0.38042178146457895,0.5786609561398618,0.10309691158145405,3.2129569346812406,-10.116280977500153,15.01630784116886,1.5473455711641977,43.77379555901369,51.27728190133524,-56.22620444098631,-1.0278281695389622,0.9651411115330868,34.619054338864295,22.63688252623227,57.711272655078794,-2.0882334103981215,0.49130371145466406,0.569674552209187,1.0,1.0,16.5,0,,,,,,,,,0,0,0,0,-0.011033333333333332,-0.006619999999999999
2025-07-23,146.17019609663046,148.33015173163832,145.7440133282081,148.31077575683594,13162800,2025-07-23,CVX,2.0527847845022817,1,1.7692651939254271,0.5798498998840635,-49.7535930372378,61.84328592253591,1.9460277114958728,2.179032135170231,-0.23300442367435803,0.7547144696352656,0.10013962454969016,3.2517012264553307,-8.271161669661502,17.37734510822867,0.1250202164143806,72.99117727218432,56.757458788416045,-27.008822727815684,-0.3381188817682892,1.0522707452451945,34.239724154274526,66.92182803682466,58.86574627418476,0.06534307223420299,2.2919759173190393,0.7698053720477135,1.0,1.0,15.369999885559082,0,,,,,,,,,0,0,0,0,0.0,-0.006619999999999999
2025-07-24,147.8943060952129,151.10034306081533,147.41969072265667,150.93568420410156,15701000,2025-07-24,CVX,1.769870350870062,1,2.4887045589091836,-0.2808087676015303,19.283131248670493,65.52874140669782,2.2031047626131226,2.1838466606588094,0.01925810195431321,0.8956440210479472,0.09926115215460013,3.402525382292471,-6.647680156855307,19.454771937937643,0.35575232267854145,98.36854174126151,71.71117152415317,-1.6314582587384903,0.9137983220606678,1.2810288608113451,34.02855929148365,113.45853534609535,61.091357530362224,1.0767449795107353,3.7525653830851082,0.9077855986558306,0.0,1.0,15.390000343322754,0,,,,,,,,,0,0,0,0,0.0,-0.006619999999999999
2025-07-25,150.935672131464,151.29404639214457,149.12441007294683,149.9767608642578,7875500,2025-07-25,CVX,-0.6353191724675633,0,1.4374576192352966,-7.998531045543043e-06,-49.8407744729635,65.47420583432285,2.3029164905081814,2.207660626628684,0.09525586387949758,0.8009439425152263,0.09669725822181163,3.364472680533652,-7.240765342762046,18.695852869388524,-0.4965395212106785,85.93587858580443,85.7651991997501,-14.064121414195574,0.9901947471228256,1.376855898198664,36.132606846673454,115.3487536783577,65.42931450588291,-0.3026156259170243,2.8691222576081707,0.8086541885173666,0.0,1.0,14.93000030517578,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-28,150.5191706798661,151.63306019804276,150.0833072942922,151.3715362548828,8755400,2025-07-28,CVX,0.9299943421817058,1,1.029604997656185,0.3616625752433896,11.172623960383476,57.73929936745108,2.46613663337601,2.259355827978149,0.20678080539786103,0.8708681909035048,0.09269540661836868,3.0690519344264686,-6.3781097085986715,19.79971758547817,-0.3980545350363992,97.30534854934645,93.86992295880412,-2.694651450653553,0.5418642757294948,1.5030335043571725,35.75838987991494,129.55442028265702,64.54153782916958,3.0530885795838403,3.520225633042047,0.9089349753538066,0.0,1.0,15.029999732971191,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-07-29,151.75896362600946,152.27233090254234,150.56759979143226,152.0979766845703,6446000,2025-07-29,CVX,0.47990556722916633,1,1.1233149399406612,0.2559446648373108,-26.376864563583613,59.94048479120862,2.623861205417029,2.332256903465925,0.2916043019511041,0.9084662079254148,0.08471485500207597,3.088423687255404,-5.928813044945053,20.374643099695703,-0.6446211860753105,98.31453365215506,93.85192026243531,-1.685466347844942,0.37862735211665305,1.6212706091918143,35.84514203085634,133.5618193486593,64.00344018960817,4.207310794218144,3.7672741761234674,0.9208712409594128,0.0,1.0,15.979999542236328,1,-0.1291,-0.1291,-0.1291,-0.1291,0.0,0.0,0.0,0.0,1,0,0,0,-0.04303333333333333,-0.02582
2025-07-30,151.23592234100212,151.40058117267387,147.9039642001347,148.73695373535156,9191700,2025-07-30,CVX,-2.2097749243496057,0,2.3120280674158176,-0.5667756812807367,42.595408004964305,48.64382108889378,2.4494172450508813,2.355688971782916,0.09372827326796518,0.6199417838844365,0.07574270686266027,3.138929108210253,-8.007574545315897,17.714634421203286,-0.351372096166988,65.82383086828702,87.14790435659619,-34.176169131712975,0.09227569756052392,1.4745217047923436,33.99253679310829,63.6594882714459,59.347396222211415,2.4279446119651604,1.2535795952603148,0.6324668712466066,0.0,1.0,15.479999542236328,0,,,,,,,,,0,0,0,0,-0.04303333333333333,-0.02582
2025-07-31,147.22596723103592,149.09534248393533,146.3929776147314,146.8772735595703,10237100,2025-07-31,CVX,-1.2503148202767322,0,1.8355218987715787,-1.0158783452054188,11.3733041765941,42.11434908057945,2.1364804843592538,2.311847274298184,-0.17536678993893018,0.43358831062129377,0.07120547707269806,3.1714462193815263,-9.15776947430784,16.242830901400406,-0.2498463382517748,47.84647195783839,70.66161215942684,-52.15352804216161,-0.0893870041088253,1.1928578747252516,31.212047850386035,0.49799235874222775,54.47040795267052,0.17175126661876927,-0.12537785967876386,0.4859880270350626,1.0,1.0,16.719999313354492,0,,,,,,,,,0,0,0,0,-0.04303333333333333,-0.02582
2025-08-01,147.74898469548356,149.7927139573665,145.6277810966289,146.64479064941406,10706500,2025-08-01,CVX,-0.15828378653962583,0,2.818924860513717,0.5934962671809788,4.585282941458035,49.37025508835476,1.8484091093962434,2.219159641317796,-0.3707505319215527,0.391312390638783,0.06708514998134697,3.180439961829403,-9.301557996560959,16.058837347068817,-0.23268262130140355,45.59908083604578,53.08979455405706,-54.40091916395422,-0.5216473328463612,0.936960977860474,30.58217315473605,-9.938061428733524,54.47878953281307,0.9064188596104472,-0.33941797940208057,0.4708243423393108,1.0,1.0,20.3799991607666,1,-0.01,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,1,0,0,0,-0.0033333333333333335,-0.02782
2025-08-04,146.49952285974612,147.30345589923192,145.11444355597828,146.29611206054688,10116600,2025-08-04,CVX,-0.23777086613377962,0,1.494211244189052,-0.09906099563757047,-5.509737075608278,50.90908198146073,1.5738328557190755,2.090094284198052,-0.5162614284789764,0.31946898553647196,0.06000144039126892,3.1942767837231156,-9.517212467682384,15.782883244283891,-0.3020487246333513,42.22843666932993,45.2246631544047,-57.77156333067007,-0.7901017072709136,0.7081883743002181,29.148167471939043,-63.11592791674427,53.72412021008375,0.9086094454966887,-0.6694910922486543,0.44902698300702687,1.0,1.0,17.520000457763672,0,,,,,,,,,0,0,0,0,-0.0033333333333333335,-0.02782
2025-08-05,146.28644236804126,148.29143481711264,145.19192872504829,148.23330688476562,8604100,2025-08-05,CVX,1.32416015499921,1,2.1187924471266646,-0.006609671555460636,-14.950675128007429,57.6171553492007,1.4953076531379281,1.9711369579860272,-0.47582930484809904,0.5388931729969413,0.059951047307949513,3.2593120409064147,-8.319075448046846,17.316034050513952,-0.43732663146364326,60.955122627475234,49.594213377616974,-39.04487737252477,-0.523124904006004,0.6629829314814696,28.692082585019467,-25.092946072861874,57.83776948785019,1.999478380510089,0.6167333736832412,0.5892396742978495,1.0,1.0,17.850000381469727,0,,,,,,,,,0,0,0,0,-0.0033333333333333335,-0.002
2025-08-06,149.62806374826005,150.28671388677162,147.43905150400815,147.98146057128906,7840900,2025-08-06,CVX,-0.16989860023317593,0,1.9031606180204867,0.9409200218265961,-8.870189793238104,53.630661827309474,1.396654211258408,1.8562404086405033,-0.4595861973820954,0.5118048584557864,0.05992364437746436,3.238557338926242,-8.474840055541447,17.116715750813054,-0.5103543331447735,58.52054724908281,53.901368848629325,-41.47945275091719,-0.3335082359085939,0.6072802857483637,29.57857648588646,28.271173951472747,57.7591393766257,-0.2220440044672145,0.4455502517956101,0.5636683988192883,1.0,1.0,16.770000457763672,0,,,,,,,,,0,0,0,0,0.0,-0.002
2025-08-07,148.95973590382275,150.27702142688074,148.02989599315765,148.3495330810547,6510400,2025-08-07,CVX,0.2487287990973197,1,1.5085455274799642,0.6610796573820859,-16.968715326046755,58.51528271627763,1.3328072508924151,1.7515537770908858,-0.41874652619847064,0.5594804168465123,0.05931997855432238,2.753569094251241,-8.247190624339703,17.40801875144226,-0.64243893651216,53.60829426375543,57.69465471343782,-46.39170573624457,-0.03973555370712789,0.5805971561595766,28.029346907624127,41.01285896355347,47.49357776921306,-1.7134126609515188,0.7034255760195061,0.5979858308611644,1.0,1.0,16.56999969482422,0,,,,,,,,,0,0,0,0,0.0,-0.002
2025-08-08,149.15346540400066,150.85818175196025,148.6788500733605,150.14141845703125,6332800,2025-08-08,CVX,1.2078806982139367,1,1.4611337877378494,0.5419176631359659,-2.7279429835340374,63.452766450151735,1.4105384401321146,1.6833507096991318,-0.2728122695670172,0.7675849399094653,0.05885843711642164,2.757028514145367,-7.138926149822073,18.826167548096333,-0.6468583103136964,74.7994498772404,62.30943046335955,-25.200550122759584,0.2106155277716406,0.6753422130281485,26.619030819216796,82.43333008167012,55.453450161224104,0.10978873781817278,1.9381940767211696,0.735551390288845,1.0,1.0,15.149999618530272,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-08-11,150.46105488089842,151.0325205270144,148.18487289432937,148.6304168701172,6169700,2025-08-11,CVX,-1.0063855813021383,0,1.8926144276598171,0.2128902385177895,-2.5754800404244604,58.115169506076846,1.334828693256867,1.6136463064106787,-0.2788176131538118,0.5840484976700544,0.05871145900368667,2.7902360269352227,-8.07346660769259,17.630318131078376,-0.6333056679153167,49.120266133088144,59.17600342469466,-50.879733866911856,0.08711948337161435,0.6335971073743232,25.994706246278586,52.26846431644097,63.866478834141056,-1.810855232485764,0.8920777279660985,0.5880921986564074,1.0,1.0,16.25,0,,,,,,,,,0,0,0,0,0.0,0.0
2025-08-12,149.250327122246,151.14877381027765,148.54325915078513,149.58934020996094,6641600,2025-08-12,CVX,0.6451730137322587,1,1.7457346390660993,0.41708168838047166,7.648670113619782,53.48842050221398,1.336795526168288,1.5582761503622007,-0.22148062419391268,0.6751216111531599,0.058118177084679534,2.761870139527486,-7.480381421785852,18.389237199627495,-0.5775507974736463,62.51700309492444,62.14557303508433,-37.48299690507555,0.22277958762166553,0.6528941033489621,24.46173549368085,63.743434164909274,61.97093709125713,-1.6493555859799058,1.4759395849009855,0.6590545518847637,0.0,1.0,14.729999542236328,0,,,,,,,,,0,0,0,0,0.0,0.0
